filename,width,height,aspect,isSquarePow2,megapixels,hasCameraExif,hasAITag,hasPipelineTag,hasC2paHint,elaGlobalMean,elaGlobalStd,elaHotBlockRatio,elaMaxBlock,noiseMeanEnergy,noiseStdEnergy,noiseCoeffVar,freqHighBand,freqMidBand,freqHighMidRatio,freqMaxProminence,freqMeanProminence,freqOutlierRatio,lsbMaxP,lsbHighPWindows,pipelineSignature,label
000011.jpg,626,626,1,0,0.391876,0,0,0,0,1.993841959635417,0.7282718827327836,0.011875,4.079427083333332,16.20651405399326,7.749302355850799,0.4781597282446673,3.594706371078563,4.087283005210248,0.8794855571528141,0.6306230853019583,-0.00005579434866299279,0,0.9999999370282069,14,,ai
000012.jpg,626,626,1,0,0.391876,0,0,0,0,1.992421061197915,0.7871244376117795,0.0125,4.290364583333334,16.320442627041796,8.424050862100815,0.5161655878219118,3.605683138735566,4.100662862268818,0.8792927533527131,0.6274168363368089,-0.00030372617834453753,0,0.9999999754461738,18,,ai
000013.jpg,800,485,1.6494845360824741,0,0.388,0,0,0,0,2.079264616935485,1.0843331919478267,0.03870967741935484,6.290364583333335,15.359793919198037,12.68624740144501,0.8259386465848744,3.4800553261367773,4.122289272118879,0.8442045418001465,1.0602199362072877,-0.000014327952316639667,0,0.9986603172535613,4,,ai
000014.jpg,626,351,1.7834757834757835,0,0.219726,0,0,0,0,2.4275227864583315,1.0731791519933107,0.01818181818181818,5.200520833333331,15.999520288872763,11.855050350475226,0.7409628624128247,3.581613357905514,4.0817358431914315,0.8774730887790914,0.5940541141889821,0.0000387763655926248,0,0.9999989156613288,16,,ai
000015.jpg,750,422,1.7772511848341233,0,0.3165,0,0,0,0,0.5313828028256222,0.5363521796240007,0.039401103230890466,4.209635416666665,8.412681162804605,10.040104946239822,1.193448884123961,3.444395875999305,3.9675614447180303,0.8681392648839227,0.6322537073718255,0.00000983901085154082,0,0.10077268387825386,0,,ai
000016.jpg,1920,1080,1.7777777777777777,0,2.0736,0,0,0,0,0.10921495225694458,0.30193865131994746,0.04656862745098039,6.033854166666675,6.012306821303165,14.6826112444108,2.4420928074373207,3.670438807577245,3.9483651803571704,0.9296097599678498,0.7637189296104676,-0.00012360890222917116,0,1.75212713791268e-46,0,,ai
000017.jpg,626,351,1.7834757834757835,0,0.219726,0,0,0,0,2.426020162563133,1.0314599889954876,0.026136363636363635,6.398437499999997,11.895459843518225,7.473753739102101,0.6282862400796142,3.438393284822982,3.8831338555812875,0.8854686479274793,0.6997376809757601,-0.00019382699128562335,0,0.9999618426182736,9,,ai
000018.jpg,1920,1629,1.1786372007366483,0,3.12768,0,0,0,0,0.08928840883976445,0.08796293463377887,0.03529411764705882,0.868489583333333,2.2025345668404777,2.5456549095546097,1.1557843167956887,3.21767644440907,3.8250390607976845,0.8412140093905464,0.8050134212459854,-0.00004813887039119108,0,9.410800201622946e-11,0,,ai
000019.jpg,1024,1024,1,1,1.048576,0,0,0,0,2.0327876408894867,1.364497174897104,0.031494140625,9.389322916666666,9.314607127071524,9.42600888398509,1.0119598986187828,3.540380479990949,3.9301182764870424,0.9008330617356223,0.8434320190619689,-0.0001938186590156143,0,0.9999924998271404,8,,ai
000020.jpg,1600,1067,1.499531396438613,0,1.7072,0,0,0,0,0.43822688757914985,0.29017969092228857,0.04,2.7083333333333344,3.87536701011511,4.489391442300121,1.1584429114926003,3.319679917604307,3.912290799865462,0.8485258605312432,0.7695784086817534,-0.00020667613829990667,0,0.9999569810175206,11,,ai
000021.jpg,1536,1536,1,0,2.359296,0,0,0,0,0.3518695124873406,0.43939862715554073,0.0546875,3.311197916666664,2.5869032913879333,5.997451031532719,2.3183901197616663,3.3631153512742777,3.9584401641842595,0.849606211482885,0.6357619464773387,-0.00019858986443604487,0,0.7974469259777707,0,,ai
000022.jpg,626,361,1.734072022160665,0,0.225986,0,0,0,0,2.4072028167773727,1.2489904377173864,0.02391304347826087,6.837239583333331,13.051237218534688,9.680477554485023,0.7417287259737577,3.54681040456129,3.9027074467322542,0.9088076554472568,0.6552534499553424,-0.000009983886495826856,0,0.9995649702799294,4,,ai
000023.jpg,626,351,1.7834757834757835,0,0.219726,0,0,0,0,1.9133780184659066,1.1343153314675873,0.005681818181818182,4.666666666666664,13.122818180738582,10.372686875334892,0.790431348851554,3.478352746852336,4.0272322920837125,0.8637079995831621,0.6720089912673228,-0.00009811616920361704,0,0.999999997239432,18,,ai
000024.jpg,626,417,1.501199040767386,0,0.261042,0,0,0,0,1.3616644965277769,0.6170950992992165,0.03888888888888889,3.891927083333335,10.302140521405377,6.391409209532314,0.6203962367094973,3.43270658984668,3.7883961243685973,0.906110785977747,0.6666132949907242,-0.00014877798187256912,0,0.9999999648472306,32,,ai
000025.jpg,2560,1485,1.7239057239057238,0,3.8016,0,0,1,0,1.0201564371273595,0.6212680734387904,0.05779569892473118,4.410156249999997,7.469683820296517,5.231705453393203,0.7003918210269742,3.5418952148115292,3.9662377060356624,0.8930113314745645,0.9417201726171505,-0.000034336470964724527,0,0.9999998523580027,24,gd-jpeg,ai
000026.jpg,417,626,0.6661341853035144,0,0.261042,0,0,0,0,1.5105625482253082,0.8655749526843364,0.028703703703703703,7.895833333333334,14.562307078382,10.850906005563417,0.7451364641027092,3.5262499331047112,4.0139533068005875,0.8784979952632754,0.6792532268560554,-0.00009603795822534075,0,0.9997165452622948,4,,ai
000027.jpg,2000,2000,1,0,4,0,0,0,0,0.24199233333333373,0.12872895971650827,0.033984,1.8333333333333335,4.96172634344126,4.359030341251296,0.8785309869040546,3.3895090732150064,3.9556915773238623,0.8568688956048757,0.6109307398349708,0.00001537384802321449,0,0.9999967677753541,26,,ai
000028.jpg,1000,563,1.7761989342806395,0,0.563,0,0,0,0,2.6141994445669177,1.572379789922517,0.03262786596119929,8.028645833333337,9.218101267514852,7.258006852110322,0.7873646254774808,3.4633042628479664,3.903599436425034,0.8872079011312966,0.6234855427181323,-0.00011516851656011903,0,0.9999975879586736,23,,ai
000029.jpg,3840,2304,1.6666666666666667,0,8.84736,0,0,0,0,0.013003389334972984,0.10320157577020098,0.016840277777777777,3.12109375,4.2475171199747415,3.237317012163213,0.7621669132159883,3.354605042348477,3.921185394064294,0.8555078898912866,0.6734562867868363,-0.00014467124262924054,0,0.9996253970607097,9,,ai
000030.jpg,626,626,1,0,0.391876,0,0,0,0,1.4027197265624993,0.8086692338914133,0.020625,3.713541666666663,9.822261232309408,8.08633896877719,0.8232665348156222,3.4641977235039563,3.893615099839036,0.8897124226909763,0.6250900584057684,0.00018068265156115108,0,0.9521250816359318,1,,ai
000031.jpg,1024,1024,1,1,1.048576,0,0,0,0,0.12276395161946613,0.21673263099698314,0.067138671875,1.5364583333333328,4.207524977409041,5.122860824965931,1.21754733542201,3.254496446383561,3.8818257419758098,0.8383932362525515,0.6457165747615679,-0.000011833702246116555,0,0.9998122942152773,2,,ai
000032.jpg,1200,800,1.5,0,0.96,0,0,0,0,0.6062440972222216,0.30055002184319163,0.03866666666666667,2.3007812500000004,5.005668451895042,5.247861296146248,1.048383716696122,3.316225796696217,3.8314443476259568,0.8655288961070308,0.7918677828408764,0.00011682297363464989,0,0.9999999954560099,20,,ai
000033.jpg,1024,1024,1,1,1.048576,0,0,0,0,0.5642776489257819,0.4321737136213105,0.048828125,3.0403645833333335,2.85605393160572,3.8038941766948415,1.331870569599584,3.174945164964828,3.8513162269861874,0.8243792453909589,0.8763401669515547,-0.00023352500869342112,0,0.5725614055597866,0,,ai
000034.jpg,1031,1280,0.80546875,0,1.31968,0,0,0,0,0.9498216432005501,0.6174246954743058,0.03865384615384616,3.3828124999999996,17.83270077442011,16.46259072284602,0.9231686737244295,3.803484022112096,4.251792156456681,0.8945601953604918,0.6760158003140679,-0.000023917708936432892,0,0.9896470872119761,1,,ai
000035.jpg,1680,840,2,0,1.4112,0,0,0,0,1.0600589154687026,0.93052930679741,0.03450134770889488,4.233072916666664,13.81617654852578,14.029724101700578,1.0154563422394587,3.702568668331008,4.125498152219473,0.8974840205270888,0.6851429575524532,-0.00001110043914966147,0,0.2153771000692624,0,,ai
000036.jpg,1280,767,1.66883963494133,0,0.98176,0,0,0,0,1.2829096137152802,0.9066410908751241,0.04973958333333333,4.598958333333334,12.349362424544186,11.488413303497941,0.9302839214326466,3.6454300137041824,4.0319584967447994,0.9041338140378476,0.6222309247417273,-0.000166090193623708,0,0.9999997194970456,7,,ai
000037.jpg,2560,1280,2,0,3.2768,0,0,0,0,1.3333304850260461,0.7064498183530019,0.03703125,4.169270833333332,11.575588965245082,8.185920394272188,0.7071709628641667,3.701263575801084,4.078431028641921,0.9075214340534208,0.7272353636034534,0.000008441188576081097,0,0.9993399014460147,2,,ai
000038.jpg,640,640,1,0,0.4096,0,0,0,0,0.28225504557291714,0.13663916696650621,0.025,0.9713541666666664,3.2877058823630056,2.9689139383765526,0.903035138971335,3.0091535269845644,3.5763055818752334,0.8414139838147491,0.634944722173608,-0.000006814666219054197,0,0.9996189349805489,7,,ai
000039.jpg,1920,1080,1.7777777777777777,0,2.0736,0,0,0,0,0.38703916462418214,0.6435499328375777,0.05674019607843137,4.225260416666668,9.031574760805057,12.94678157929336,1.433502121410697,3.7117378282379674,4.171841453272646,0.8897121019127548,0.7052190030488528,-0.00019964052034704213,0,0,0,,ai
000040.jpg,481,626,0.768370607028754,0,0.301106,0,0,0,0,2.371683887768816,0.8588721071601267,0.01935483870967742,5.061197916666665,13.107576879890495,8.004903446214357,0.6107081056679053,3.4805616516865636,4.000941678386267,0.8699356130305821,0.6386784285589493,0.00004549605157367443,0,0.9999969797461988,15,,ai
000041.jpg,1280,900,1.4222222222222223,0,1.152,0,0,0,0,0.596527206688597,0.3690828011995216,0.049342105263157895,2.880208333333333,7.99716647331843,6.286705739402684,0.7861166527391309,3.4782050515115306,4.016773472610977,0.8659201409360616,0.7017882858344722,-0.00011294818735248376,0,0.9999822978421885,11,,ai
000042.jpg,1536,864,1.7777777777777777,0,1.327104,0,0,1,0,0.5825303317097486,0.3121675842046885,0.033179012345679014,2.8268229166666665,8.104388405409004,8.153267189717285,1.0060311502686197,3.5334668811103613,4.012859974372291,0.8805358033114727,0.6349828656276464,-0.0001328979796256884,0,0.9999999285639856,23,gd-jpeg,ai
000043.jpg,1280,720,1.7777777777777777,0,0.9216,0,0,0,0,0.5288519965277766,1.0977517679417435,0.08777777777777777,6.494791666666667,3.7770324063458087,8.584497584624948,2.2728154437335766,3.389315834968554,3.965557027191454,0.8546884616028296,0.6619623021157035,-0.000010441147022097945,0,3.163487649992729e-175,0,,ai
000044.jpg,1000,750,1.3333333333333333,0,0.75,0,0,0,0,1.5493250676452621,1.6401402824017357,0.04187774400540358,11.727864583333334,6.238464170797145,7.46496697283432,1.1966033255073507,3.408246940946559,3.868514825130494,0.8810220704871128,0.6573832639161514,-0.00010371388339841459,0,1.9151723428057005e-15,0,,ai
000045.jpg,720,720,1,0,0.5184,0,0,0,0,0.7554378858024693,0.6378269263570833,0.05876543209876543,4.451822916666665,5.402319297853808,6.5607146012289945,1.2144255530833554,3.2957334482753446,3.8735623322166233,0.8508275240247343,0.7797782389439094,-0.00013327075236225998,0,0.992854475224266,3,,ai
000046.jpg,986,1280,0.7703125,0,1.26208,0,0,0,0,1.1489354418682847,0.6727320323667813,0.034475806451612905,3.735416666666667,12.07138260600204,9.943442300060065,0.8237202501655497,3.646262885661212,4.050650785888298,0.9001671776703396,0.6404644506444201,-0.000012085524359672314,0,0.9999009908432618,12,,ai
000047.jpg,1792,1005,1.783084577114428,0,1.80096,0,0,0,0,0.3275912520122896,0.22128876495336078,0.026785714285714284,1.3411458333333337,5.780569064894703,9.202444135445042,1.5919616273303139,3.5510536421556167,4.090249061565017,0.8681754066088355,1.0736506798227259,-0.00029075500935508297,0,1.0507390070266548e-43,0,,ai
000048.jpg,626,626,1,0,0.391876,0,0,0,0,1.1717130533854165,0.6819993095007381,0.051875,4.104166666666665,7.597545559771246,7.854659465728803,1.033841706368826,3.366702843726499,3.9073576938939625,0.8616315954353638,0.7381186069804229,-0.0000247877542755262,0,0.9984732007452527,6,,ai
000049.jpg,960,1280,0.75,0,1.2288,0,0,0,0,0.6047319878472219,0.47644349259977137,0.058958333333333335,3.158854166666666,6.253224762456109,8.456950916238792,1.3524143521937175,3.4850422812906108,4.025193818214326,0.8658073222512948,0.7630326527798275,-0.00036678433649939377,0,0.9995907017856821,4,,ai
000050.jpg,481,626,0.768370607028754,0,0.301106,0,0,0,0,1.052204091061828,0.9000890103169314,0.04758064516129032,3.8294270833333353,8.344607085939804,10.067891108862593,1.2065146992752271,3.4459159154340875,3.919391591265108,0.8791966393747884,0.6156287442652193,-0.000004842656768259422,0,0.8118951374195132,0,,ai
000051.jpg,1280,1280,1,0,1.6384,0,0,0,0,0.5706412760416653,0.5661176349784757,0.05546875,4.158854166666666,2.5660984883683806,3.8072143909992637,1.4836587170198716,3.1583658292541936,3.66419685018153,0.8619530986982108,0.6763139759087111,-0.00019321460870716444,0,0.9197174608087746,0,,ai
000052.jpg,1600,900,1.7777777777777777,0,1.44,0,0,0,0,0.1852167854532165,0.14030172898010956,0.029473684210526315,1.1666666666666667,3.109791787850001,4.689373348402609,1.5079380448311859,3.21865941464891,3.9197336837832415,0.8211423719843972,1.0493649255007105,-0.00021328154731591644,0,0.9976865375577904,4,,ai
000053.jpg,1536,1536,1,0,2.359296,0,0,0,0,0.3518695124873406,0.43939862715554073,0.0546875,3.311197916666664,2.5869032913879333,5.997451031532719,2.3183901197616663,3.3631153512742777,3.9584401641842595,0.849606211482885,0.6357619464773387,-0.00019858986443604487,0,0.7974469259777707,0,,ai
000054.jpg,1280,853,1.5005861664712778,0,1.09184,0,0,0,0,1.1300587745949073,0.8723232937683719,0.061342592592592594,4.826822916666667,8.717323366983782,8.849810994710555,1.0151982004279616,3.520055259990928,3.9822612540655635,0.8839337842029422,0.6889455540075655,-0.00010678783074001704,0,0.9999963760634156,17,,ai
000055.jpg,626,351,1.7834757834757835,0,0.219726,0,0,0,0,0.810606751104798,0.5285244300335387,0.0375,2.929687499999998,8.782892918616831,8.50071744525198,0.9678721491905323,3.3077597584831593,3.853144845043423,0.8584571542225224,0.7765821219653075,-0.00008838540542783037,0,0.9999964986485587,15,,ai
000056.jpg,2048,1018,2.011787819253438,0,2.084864,0,0,0,0,0.0047222455342610685,0.02204480852875212,0,0.6341145833333335,1.8885045147022463,2.2286142727835787,1.1800947551004166,3.0210420896510812,3.627604102443081,0.8327926654445289,0.6472467244705284,-0.00032453488138647706,0,0.9584878669910208,2,,ai
000057.jpg,1920,1080,1.7777777777777777,0,2.0736,0,0,0,0,0.38703916462418214,0.6435499328375777,0.05674019607843137,4.225260416666668,9.031574760805057,12.94678157929336,1.433502121410697,3.7117378282379674,4.171841453272646,0.8897121019127548,0.7052190030488528,-0.00019964052034704213,0,0,0,,ai
000058.jpg,1536,1536,1,0,2.359296,0,0,0,0,0.5180159674750434,0.5195704110356533,0.049262152777777776,3.9687500000000004,7.0887553711881175,10.472978693956607,1.4774072662351267,3.5996971504411643,4.100045317282523,0.8779652105960173,0.6331998812410777,-0.00010519921993997816,0,0.9999450503417977,8,,ai
000059.jpg,853,1280,0.66640625,0,1.09184,0,0,0,0,0.5756052276234586,0.33901960802121384,0.050462962962962966,3.157552083333333,3.697170204233469,5.116793051150494,1.383975518706571,3.2827057522611125,3.8821131818276022,0.8455976419305983,0.6370705275823805,-0.00013542308400677584,0,0.9989845336751286,1,,ai
000060.jpg,1225,772,1.5867875647668395,0,0.9457,0,0,0,0,1.3945261884515698,1.0723981938637637,0.04028624436787702,4.99609375,18.261788110806222,16.49940473919469,0.9034933840586695,3.756981351553634,4.19190464415249,0.8962468544685163,1.1807863504541007,-0.0002937738457368515,0,0.9843376424874872,1,,ai
000061.jpg,1280,1280,1,0,1.6384,0,0,0,0,0.6840104166666664,0.5341196836181249,0.058125,4.26953125,3.6555786830642494,4.822228141206918,1.3191422095624918,3.2412465555851098,3.8645098525251327,0.8387212555473826,0.6880779793886984,-0.000032636008361793704,0,0.9999035882355519,6,,ai
2ARs9CAnbjyoKP9rnuEu--0--C-rCK.jpg,1024,1024,1,1,1.048576,0,0,1,0,2.6508471171061196,1.63949380894375,0.0400390625,7.906249999999999,14.534403008529932,12.100431042855712,0.8325371902619066,3.676667601349319,4.0111904674241945,0.9166025974603766,0.6413221274922938,0.0000263907284753715,0,0.9999978143687447,17,gd-jpeg,ai
A8etRqQqCfRqk0Jyt0oV--0--kqEt8.jpg,1024,1024,1,1,1.048576,0,0,1,0,1.632018725077308,0.3003134432111177,0.03759765625,2.8333333333333344,2.7444172786434198,0.8539091170399142,0.3111440536702954,2.8782504594683616,3.5309131643275635,0.8151575316399783,0.7744434750739249,-0.00005291550750926774,0,0.9999992865218722,14,gd-jpeg,ai
C0dDsmvuwXFEck6Usz2W--0--GYtu4.jpg,1024,1024,1,1,1.048576,0,0,1,0,1.940056800842282,1.1261148711676279,0.025634765625,6.273437500000001,8.115277355578518,8.092008425566847,0.9971327005853132,3.425659700597503,3.7221242684327707,0.9203507066248231,0.8341377968878154,-0.0001246224525147525,0,0.9999999840890739,15,gd-jpeg,ai
Hytf7GFgnctz0X8ASLOO--0---GYIK.jpg,1024,1024,1,1,1.048576,0,0,1,0,3.230410893758136,0.8073949527074081,0.014892578125,5.721354166666668,10.792045470108599,5.584820217651234,0.517494133352186,3.495635907795623,3.9567085419400265,0.8834706602073011,0.7993792063349412,-0.0001600574239022507,0,0.9999999996786432,36,gd-jpeg,ai
NlWsXRSQxtXFLJ0gfMS9--0--FloK1.jpg,1024,1024,1,1,1.048576,0,0,1,0,1.1793715159098317,0.6653796425016206,0.061767578125,4.104166666666669,4.284844889481517,5.155642944754959,1.2032274394368594,3.282988313632479,3.8272730064865312,0.8577878578477186,0.6510511897065054,-0.00000533014428437188,0,0.9999988203699048,12,gd-jpeg,ai
exDery0rqdZGTbe0R418--0--naXoj.jpg,1024,1024,1,1,1.048576,0,0,1,0,2.250668525695798,1.0688164758607555,0.01416015625,5.1341145833333295,9.84912601697032,7.329473048074199,0.7441749689713901,3.5104716678685586,3.870487937047578,0.9069842678663298,0.6832187456783432,0.00016422889991778066,0,0.9999996561952812,19,gd-jpeg,ai
jmTh05iIEW3EFq2lhYy4--0--XojGp.jpg,1024,1024,1,1,1.048576,0,0,1,0,3.3436123530069994,1.8649756062041347,0.041015625,9.317708333333327,11.364902686134139,8.458000849688075,0.7442211414627722,3.5631153911386244,3.891396506288435,0.9156392532554024,0.6530190589595684,0.0000368419822991419,0,0.999999292362828,18,gd-jpeg,ai
kUaTNi5TM3pzh0yzwvwC--0--csuZZ.jpg,1024,1024,1,1,1.048576,0,0,1,0,1.8799241383870418,0.8886954589420553,0.05322265625,5.658854166666665,7.351472205273524,6.856856609067787,0.9327188374798006,3.4363713653029335,3.9743734870114316,0.8646322185202947,0.7033194008526475,-0.00003115388919918639,0,0.9999999970131425,29,gd-jpeg,ai
t4ifhzZklpJbLH1PJ8F0--0--3-buD.jpg,1024,1024,1,1,1.048576,0,0,1,0,1.4924503962198867,0.9624322148724143,0.059326171875,6.000000000000002,6.519076630975669,8.085958130411898,1.2403532874565586,3.4327547870430717,3.8776758613565034,0.8852608907445431,0.7029951543864801,-0.0001028674719314215,0,0.9913783291057561,2,gd-jpeg,ai
w9xa2QzTz4wOYatLHN8K--0--nD79j.jpg,1024,1024,1,1,1.048576,0,0,1,0,1.6661084493001341,0.8242937521894979,0.0595703125,4.3828124999999964,7.819703208959944,7.609190491448005,0.9730791934314424,3.4843664025756245,3.929878957536294,0.8866345351155628,0.6203641073848014,-0.00027070364785816134,0,0.999999999994479,33,gd-jpeg,ai
000004.jpeg,4721,3147,1.50015888147442,0,14.856987,0,0,0,0,0.33677604733432426,0.18179803177427975,0.03498422280148168,2.510416666666666,9.884781457375166,8.242179236813026,0.833825135371448,3.7431515851946613,4.0584902821871705,0.9223014778730555,0.6386159688611368,-0.0001287206612782832,0,0.9999998872128989,21,,real
000010.jpeg,5784,3856,1.5,0,22.303104,0,0,0,0,0.09315965814439603,0.10767238557901794,0.05252057495243117,1.7109375,1.3912279038335518,1.7542716381957952,1.26095202185197,3.07693947436698,3.624568351196685,0.848911974125443,0.6979644668376914,-0.00015701960306719926,0,0.9980827815649629,4,,real
000014.jpeg,7008,4672,1.5,0,32.741376,0,0,0,0,0.1790103751290128,0.1415595281099822,0.04028272971789579,3.930989583333333,3.5591508538151033,1.8166528818324177,0.5104175002543436,3.441942301202594,4.011780047147902,0.8579588762972129,0.6381902191416944,-0.0002607383662705166,0,0.9999995526965644,7,,real
000021.jpeg,5804,3731,1.5556151165907264,0,21.654724,0,0,0,0,0.1310325357765904,0.18314288469588075,0.04019213110122201,2.197916666666665,2.0105789262429856,3.280253570004471,1.6314970415680368,3.4344653312335995,3.96921851664433,0.8652749443830512,0.8267624379195517,-0.00008984302735502635,0,0.9998735761076779,1,,real
000022.jpeg,3024,4032,0.75,0,12.192768,0,0,0,0,0.29166674868249637,0.2790254048756712,0.05639539766523893,2.1901041666666665,4.68892713005143,8.14656127794284,1.7374041122821813,3.4606534406473015,3.7820524460103826,0.9150199501590416,0.710646828103354,-0.00016909903818311108,0,0.9999986477542104,11,,real
000027.jpeg,2218,2960,0.7493243243243243,0,6.56528,0,0,0,0,0.6590073785566144,0.4028592193513241,0.04192105774839588,3.927083333333333,5.523182780242545,4.093817275137504,0.7412061917961239,3.4923802032736644,3.9275745270383693,0.8891951455615362,0.7128264599698393,-0.00027118160518783556,0,0.9999999999974695,13,,real
000032.jpeg,5184,3888,1.3333333333333333,0,20.155392,0,0,0,0,0.1760892238331717,0.12097143997300558,0.047782350251486055,1.414062499999999,2.2935614136931215,3.0174240059280493,1.3156063700380078,3.3252338093873637,3.9592682027341892,0.8398607114039472,0.6307992174393373,-0.0001421268489273129,0,0.9999992242819675,21,,real
000034.jpeg,5184,3888,1.3333333333333333,0,20.155392,0,0,0,0,0.1760892238331717,0.12097143997300558,0.047782350251486055,1.414062499999999,2.2935614136931215,3.0174240059280493,1.3156063700380078,3.3252338093873637,3.9592682027341892,0.8398607114039472,0.6307992174393373,-0.0001421268489273129,0,0.9999992242819675,21,,real
000001.jpg,700,876,0.7990867579908676,0,0.6132,0,0,0,0,3.133506167259715,1.3300646626775712,0.043801652892561986,9.03515625,30.63621359586986,17.123533078192608,0.5589311167520085,3.9273121137775835,4.1085759803172825,0.9558815834469,0.6612767790671352,-0.000049053646543934926,0,0.9999971942410154,9,,real
000002.jpg,1200,801,1.4981273408239701,0,0.9612,0,0,1,0,0.5043967864923756,0.5171728368511134,0.04941176470588235,4.186197916666668,7.884794989910951,10.305211555791434,1.306972669419756,3.524706011975107,3.942050210607886,0.894130166706217,0.836148924466797,-0.00019124693075781918,0,0.999479370038999,4,gd-jpeg,real
000003.jpg,2048,1365,1.5003663003663004,0,2.79552,0,0,0,0,0.5182063612827026,0.40263065030472317,0.01907703488372093,2.292968750000001,8.033875361362405,7.944653398111813,0.9888942808747456,3.561338802622734,3.9239312819167225,0.9075945899040126,0.8220164279909961,-0.00015143030393311444,0,0.9999999879302055,14,,real
000004.jpg,600,402,1.492537313432836,0,0.2412,1,0,0,0,3.268314830043859,1.910730664221876,0,6.483072916666665,11.048644591490616,8.801013989404067,0.7965695625852952,3.45129882137115,3.9304685690157433,0.8780883909308081,0.770176842702126,0.000032643967258804064,0,0.9999997152820358,14,,real
000005.jpg,768,576,1.3333333333333333,0,0.442368,0,0,0,0,0.898119514371142,0.5268494367734673,0.011574074074074073,3.286458333333332,14.416326889465163,10.455059673106781,0.725223543643901,3.6092508296760486,4.045610470064571,0.8921399764961657,0.683440852785012,-0.00011973526964783695,0,0.9999999998539929,15,,real
000006.jpg,1024,793,1.2912988650693569,0,0.812032,0,0,0,0,1.0168763563368055,0.736458995810197,0.0625,4.8437499999999964,4.139150013675175,4.223901981221869,1.0204756936247021,3.18220782244093,3.73874847332893,0.8511425267417191,0.8505853936679837,-0.00031747043178736637,0,0.9165764490838136,0,,real
